example_idx,sentence,true_label,confidence,variability,region
21377,bogs down in insignificance ,0,0.9976793527603149,0.003361550807936343,Easy
21378,nothing but one relentlessly depressing situation after another for its entire running time ,0,0.9981721043586731,0.0024130565184991852,Easy
21379,"though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere . ",0,0.9840851068496704,0.01987322329417171,Ambiguous
21380,a passionately inquisitive film determined to uncover the truth and hopefully inspire action . ,1,0.9993049383163453,0.0006916149473920825,Easy
21381,hipness ,1,0.997448456287384,0.004409189647743892,Ambiguous
21382,while ringing cliched to hardened indie-heads ,0,0.9936756491661072,0.007056331258986676,Ambiguous
21383,delivers a perfect performance that captures the innocence and budding demons within a wallflower ,1,0.9995665431022644,0.00038237204676592264,Easy
21384,"is completely lacking in charm and charisma , ",0,0.9982659816741943,0.002279398280900379,Easy
21385,... a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs . ,1,0.9995278239250183,0.00040883797363454127,Easy
21386,making me groggy ,0,0.9929111361503601,0.0062067519683602105,Ambiguous
21387,"filled with alexandre desplat 's haunting and sublime music , the movie completely transfixes the audience . ",1,0.9995157122612,0.0004578788697435232,Easy
21388,totally unexpected directions ,1,0.9765859603881836,0.03533669179665,Ambiguous
21389,feces ,0,0.9767104625701905,0.035363393899249716,Ambiguous
21390,"lucy 's a dull girl , that 's all . ",0,0.9974354028701782,0.003748719824471184,Ambiguous
21391,danis ,1,0.9562768816947937,0.05554084992842508,Ambiguous
21392,successful animated movies ,1,0.9993371963500977,0.0006918811709118832,Easy
21393,much of the writing is genuinely witty ,1,0.9995669364929199,0.00036950722699001206,Easy
21394,feels comfortable with taking insane liberties and doing the goofiest stuff out of left field ,1,0.9955102562904358,0.007067923122963782,Ambiguous
21395,very humble ,1,0.9980458974838257,0.002809955197416841,Easy
21396,valiantly keep punching up the mix . ,1,0.9991508722305298,0.00106157965548428,Easy
21397,its superstar ,1,0.9976945042610168,0.003263185428883339,Easy
21398,no doubt the filmmaker is having fun with it all ,1,0.9989453554153442,0.0014018536249615417,Easy
21399,no conversion effort ,0,0.9934081077575684,0.004618661886288787,Ambiguous
21400,is recognizably plympton ,1,0.9977198243141174,0.002479895312238994,Easy
21401,to be wholesome and subversive at the same time . ,1,0.9972024083137512,0.004515418485887728,Ambiguous
21402,"makes sure the salton sea works the way a good noir should , keeping it tight and nasty ",1,0.9989317178726196,0.0011280086376484974,Easy
21403,of quality ,1,0.9986209511756897,0.0020648827606267596,Easy
21404,"is one big , dumb action movie ",0,0.9980931043624878,0.0026537992809427305,Easy
21405,the sequel ,1,0.954503846168518,0.056462459722641585,Ambiguous
21406,"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity . ",1,0.9994723796844482,0.0004287467244538892,Easy
21407,ultimately comes off as a pale successor . ,0,0.9943804144859314,0.009531793580785501,Ambiguous
21408,by that old familiar feeling of ` let 's get this thing over with ' ,0,0.9962599873542786,0.004775145385372,Ambiguous
21409,", this strangely schizo cartoon seems suited neither to kids or adults . ",0,0.9975115776062011,0.0034036356614132483,Easy
21410,flatulence ,0,0.9927769660949707,0.010338045474389537,Ambiguous
21411,an intriguing look ,1,0.9994954347610474,0.00040911948654393817,Easy
21412,"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i do n't think that a.c. will help this movie one bit ",0,0.9981477499008179,0.0023271956915428132,Easy
21413,demonstrates a vivid imagination and an impressive style that result in some terrific setpieces ,1,0.9995538115501403,0.00037477809323800297,Easy
21414,"'s the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming . ",1,0.9995471835136414,0.00039989839958626906,Easy
21415,deserve better . ,0,0.9948223114013672,0.007831636583055896,Ambiguous
21416,a clutch of lively songs for deft punctuation ,1,0.9994166731834412,0.0006186666952471378,Easy
21417,one 's imagination will lead when given the opportunity ,1,0.9944508314132691,0.008926539208729501,Ambiguous
21418,worth telling ,1,0.9983891844749451,0.0019157551481427011,Easy
21419,"naipaul , a juicy writer ",1,0.9993282675743103,0.0007025362310171068,Easy
21420,the new insomnia is a surprisingly faithful remake of its chilly predecessor ,1,0.9992918014526367,0.000787448662886855,Easy
21421,hard-hitting documentary . ,1,0.9985946178436279,0.0017358168831794183,Easy
21422,dumb and cheesy ,0,0.9980830907821655,0.0026033112359381185,Easy
21423,"for the most part , it works beautifully as a movie without sacrificing the integrity of the opera . ",1,0.9994840979576111,0.00047696543190095905,Easy
21424,daytime ,1,0.954468035697937,0.08592072066476374,Ambiguous
21425,"a welcome , if downbeat , missive ",1,0.9986197590827942,0.0008890211761014155,Easy
21426,", this one is a sweet and modest and ultimately winning story . ",1,0.9995898842811585,0.00034121523731998513,Easy
21427,weirdly beautiful ,1,0.9991083025932312,0.0010203066234439112,Easy
21428,"an uncluttered , resonant gem that relays its universal points without lectures or confrontations . ",1,0.999220359325409,0.0007903920035975484,Easy
21429,", clarity and emotional ",1,0.9993282079696655,0.0007468298914454056,Easy
21430,`` crazy '' ,0,0.8935322761535645,0.09755745590621143,Ambiguous
21431,melodrama and tiresome love triangles ,0,0.9966871023178101,0.0048993834108530514,Ambiguous
21432,fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy . ,1,0.9913761973381042,0.014502118165523667,Ambiguous
21433,overall tomfoolery like this is a matter of taste . ,0,0.9834949612617493,0.019782290420780408,Ambiguous
21434,visceral and ,1,0.872831153869629,0.10841815125505545,Ambiguous
21435,rotten in almost every single facet of production that you 'll want to crawl up your own *** in embarrassment ,0,0.9980450630187988,0.0027544906862662978,Easy
21436,its cutesy reliance ,1,0.518431032449007,0.33104849656904334,Ambiguous
21437,"ill-considered , unholy hokum . ",0,0.9977855682373047,0.003108829675473601,Easy
21438,"daydreams , memories and one fantastic visual trope ",1,0.9994664430618286,0.00054447940749516,Easy
21439,its lyrical variations on the game of love ,1,0.9702051639556885,0.05464744138949232,Ambiguous
21440,that movie nothing more than a tepid exercise in ,0,0.9982383370399475,0.0023436896851732766,Easy
21441,endeavors ,1,0.943366813659668,0.06489708597219165,Ambiguous
21442,"gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements ",1,0.9987231135368347,0.0015510128208567505,Easy
21443,"is funny , not actually exploiting it yourself ",1,0.9971413254737854,0.0032285390740684483,Easy
21444,is a new treasure of the hermitage . ,1,0.999255096912384,0.0008692119843816288,Easy
21445,is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls . ,0,0.9972609043121338,0.0036090847855673298,Ambiguous
21446,"boisterous , heartfelt comedy . ",1,0.9995751738548279,0.00035539747275932954,Easy
21447,in this remarkable and memorable film ,1,0.999586284160614,0.00036056083180235275,Easy
21448,"proves tiresome , ",0,0.9983429789543152,0.00205219351527858,Easy
21449,"transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the x into the games ",1,0.9991787672042847,0.0007874753818454437,Easy
21450,equal amounts of beautiful movement and inside information . ,1,0.9995438575744628,0.0004209080169150281,Easy
21451,most brilliant ,1,0.9995039701461792,0.00048578040730794616,Easy
21452,been fumbled by a lesser filmmaker ,0,0.991741943359375,0.007883579742373062,Ambiguous
21453,"has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced ",0,0.9976895451545715,0.0033666431241077504,Easy
21454,christian bale 's charisma make up for a derivative plot ,1,0.9816827058792115,0.029382936088674694,Ambiguous
21455,juiced ,1,0.9843127727508545,0.02877318905148385,Ambiguous
21456,more problematic aspects ,0,0.9972362995147706,0.004070102019933771,Ambiguous
21457,say it 's on par with the first one ,1,0.9895292162895203,0.016036513106706344,Ambiguous
21458,"acceptable , ",1,0.986362361907959,0.022290993673231115,Ambiguous
21459,remarkably alluring film ,1,0.999577808380127,0.0003381455317611083,Easy
21460,"the bourne identity should n't be half as entertaining as it is , ",1,0.803570044785738,0.39025600494785945,Ambiguous
21461,an equally great robin williams performance ,1,0.9993475675582886,0.0007696668169637489,Easy
21462,and often-funny drama ,1,0.9995362639427186,0.00041355847225839386,Easy
21463,of deft and subtle poetry ,1,0.9995800256729126,0.0003439551335088994,Easy
21464,should make it required viewing in university computer science departments for years to come ,1,0.9977565050125122,0.00327463469099273,Easy
21465,poignant and ,1,0.9989109873771668,0.0015984271723003527,Easy
21466,ca n't compare friday after next to them ,1,0.4195200312882662,0.4562029393273818,Ambiguous
21467,that does everything but issue you a dog-tag and an m-16 ,1,0.6626518934965133,0.3588152641108811,Ambiguous
21468,"the story that emerges has elements of romance , tragedy and even silent-movie comedy . ",1,0.9988196015357971,0.0012012496435631298,Easy
21469,it explores the awful complications of one terrifying day ,1,0.7044244490563869,0.32906655993126743,Ambiguous
21470,meandering and pointless french coming-of-age import from writer-director anne-sophie birot ,0,0.9970685720443726,0.004424203918967011,Ambiguous
21471,has the dubious distinction of being a really bad imitation of the really bad blair witch project . ,0,0.9980562567710877,0.0027044766410641375,Easy
21472,"because the film deliberately lacks irony , it has a genuine dramatic impact ; ",1,0.9928083896636963,0.005740019036784842,Ambiguous
21473,add up to more than body count ,0,0.7809351444244385,0.310170314082806,Ambiguous
21474,carries much of the film with a creepy and dead-on performance . ,1,0.9994186997413635,0.0006065557568478824,Easy
21475,just ca n't take it any more ,0,0.9950138807296753,0.005239391753008218,Ambiguous
21476,"the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian ",1,0.13403196223080158,0.11579165921852731,Hard
21477,can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ' ,0,0.9965533971786499,0.004352766183073625,Ambiguous
21478,mindless ,0,0.9880507588386536,0.007329863082712538,Ambiguous
21479,self-destructiveness ,0,0.9966431617736816,0.004844367890620502,Ambiguous
21480,noteworthy characters ,1,0.9971510887145996,0.0037187971881100174,Ambiguous
21481,to reflect that its visual imagination is breathtaking ,1,0.999531602859497,0.0004610274557038254,Easy
21482,a fascinating little thriller that would have been perfect for an old `` twilight zone '' episode ,1,0.9970033049583436,0.0026860589306749805,Easy
21483,"absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man ",1,0.9993995070457459,0.0005813764730965373,Easy
21484,"fans of plympton 's shorts may marginally enjoy the film , but ",0,0.8040216624736786,0.18451585624138278,Ambiguous
21485,a part of us that can not help be entertained by the sight of someone getting away with something ,1,0.9955236434936523,0.007232615093556695,Ambiguous
21486,that spends a bit too much time on its fairly ludicrous plot ,0,0.9981349825859069,0.0025268779255594657,Easy
21487,"canny , meditative ",1,0.9987092614173889,0.0018983194216030317,Easy
21488,"the picture begins to resemble the shapeless , grasping actors ' workshop that it is . ",0,0.9977581024169921,0.0032649168233055016,Easy
21489,"but first , you have to give the audience a reason to want to put for that effort ",0,0.9884198784828186,0.008042806394843477,Ambiguous
21490,a movie that will make you laugh ,1,0.9995515704154968,0.0003681346589021196,Easy
21491,interesting characters ,1,0.9993436574935913,0.0005799013672849185,Easy
21492,"as the movie dragged on , i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign . ",0,0.9950246930122375,0.008075486680771848,Ambiguous
21493,"overwhelm what is left of the scruffy , dopey old hanna-barbera charm . ",0,0.9905008316040039,0.007897219354810097,Ambiguous
21494,the movie 's captivating details ,1,0.9995700120925903,0.00034419577707624633,Easy
21495,once overly old-fashioned in its sudsy ,0,0.9859678745269775,0.00970655286873266,Ambiguous
21496,in conveying its social message ,1,0.9896292090415955,0.01891764765784591,Ambiguous
21497,director charles stone iii applies more detail to the film 's music than to the story line ,0,0.9878957629203796,0.01585667310780211,Ambiguous
21498,", you 'll find yourself remembering this refreshing visit to a sunshine state . ",1,0.9994609832763672,0.0005742257297439242,Easy
21499,you are wet in some places ,0,0.9033024311065674,0.14394674830929932,Ambiguous
21500,hell-jaunt ,0,0.98613361120224,0.021897976632588627,Ambiguous
21501,allows a gawky actor like spall -- who could too easily become comic relief in any other film -- ,1,0.9838823676109314,0.02583840997710908,Ambiguous
21502,"conceptually brilliant ... plays like a living-room war of the worlds , gaining most of its unsettling force from the suggested and the unknown . ",1,0.9993923306465149,0.0005334675178516003,Easy
21503,we believe in them ,1,0.9989426255226135,0.0015024270767037694,Easy
21504,"remains prominent , as do the girls ' amusing personalities ",1,0.9993531703948975,0.0006867180943617459,Easy
21505,'' lacks in depth ,0,0.9978806734085083,0.003031919509777429,Easy
21506,achieves its main strategic objective ,1,0.9973462820053101,0.004364201319407535,Ambiguous
21507,delicately performed ,1,0.9993465065956115,0.0007815940841171266,Easy
21508,plays out like a flimsy excuse to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once . ,0,0.9926002264022827,0.0112248014575442,Ambiguous
21509,racist ,0,0.9944649338722229,0.0063508596589045615,Ambiguous
21510,want to get made-up and go see this movie with my sisters ,1,0.9963289856910705,0.00624132928668187,Ambiguous
21511,insanely funny ,1,0.9993960857391357,0.0005937672466208572,Easy
21512,has appeal beyond being a sandra bullock vehicle or a standard romantic comedy . ,1,0.9980080842971801,0.0018932800892083618,Easy
21513,a much more successful translation than its most famous previous film adaptation ,1,0.9991386771202088,0.0010546638608925599,Easy
21514,the lines work ,1,0.9991864919662475,0.0007451957171110432,Easy
21515,"nelson 's intentions are good , but the end result does no justice to the story itself ",0,0.9957172036170959,0.004385442282761197,Ambiguous
21516,quite able ,1,0.9992647886276245,0.0008337117281013036,Easy
21517,'s not only dull ,0,0.9982981085777283,0.0021889163438591993,Easy
21518,a crowd-pleaser ,1,0.9995020389556885,0.0004567937811365295,Easy
21519,nary a glimmer of self-knowledge ,0,0.9975016355514527,0.0028609472887147795,Easy
21520,-- even more damning -- ,0,0.9866333723068237,0.011623534631367267,Ambiguous
21521,far more stylish ,1,0.9994893074035645,0.00046858754874453193,Easy
21522,dedicated ,1,0.9900201320648193,0.017234851533460903,Ambiguous
21523,"full frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature . ",0,0.9926237344741822,0.007306491131567811,Ambiguous
21524,shines ,1,0.99878009557724,0.0015234134076661068,Easy
21525,a psychic journey deep into the very fabric of iranian ... ,1,0.9983370542526245,0.0020834573776312986,Easy
21526,that tries too hard to be emotional ,0,0.9962907075881958,0.004316775125635521,Ambiguous
21527,what a reckless squandering of four fine ,0,0.9967951655387879,0.004477740534133349,Ambiguous
21528,rollicking dark humor ,1,0.999078369140625,0.0007145329833154365,Easy
21529,"the actors are simply too good , and the story too intriguing , ",1,0.9548688411712647,0.08864388523578352,Ambiguous
21530,"and neither do cliches , no matter how ` inside ' they are . ",0,0.9907936453819275,0.010992646658759127,Ambiguous
21531,"the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay . ",0,0.9955548167228698,0.0055147459550978955,Ambiguous
21532,truly wonderful tale ,1,0.9995672106742859,0.00037411171216025085,Easy
21533,some cute moments ,1,0.9994855880737304,0.000497557706596824,Easy
21534,pack raw dough in my ears ,0,0.9963774681091309,0.005714651755995492,Ambiguous
21535,an unusual but pleasantly haunting debut behind the camera ,1,0.9995035171508789,0.0004226819778032002,Easy
21536,"heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign ",0,0.9838090777397156,0.03046585383572942,Ambiguous
21537,"it looks good , sonny , but you missed the point . ' ",0,0.9965964198112488,0.005107725817283108,Ambiguous
21538,just goes on and on and on and on ,0,0.9915281414985657,0.007560867482502679,Ambiguous
21539,the playful paranoia of the film 's past ,1,0.9986914873123169,0.001330180791797668,Easy
21540,shot two years ago ,0,0.7502359241247177,0.29517983690712796,Ambiguous
21541,"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory . ",1,0.9984058141708374,0.0011178328453700659,Easy
21542,shines through every frame ,1,0.9989725470542907,0.0014489893187518792,Easy
21543,there 's much to recommend the film . ,1,0.9995457649230957,0.000414562608925686,Easy
21544,a minor film with major pleasures from portuguese master manoel de oliviera ,1,0.999207329750061,0.0009223518127108051,Easy
21545,in rhetoric and cliché ,0,0.9962273240089417,0.004443512192492127,Ambiguous
21546,changing lanes is an anomaly for a hollywood movie ; it 's a well-written and occasionally challenging social drama that actually has something interesting to say . ,1,0.9992068648338318,0.0007412309636367082,Easy
21547,"celebrates the group 's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his ` angels of light . ",1,0.9993281602859497,0.0007419938884509039,Easy
21548,a cinematic fluidity and sense of intelligence ,1,0.9994590163230896,0.0005866377683908095,Easy
21549,there was ever a movie where the upbeat ending feels like a copout ,0,0.996854817867279,0.004475815996776134,Ambiguous
21550,takes such a speedy swan dive ,1,0.4266099201515317,0.3367843289998451,Ambiguous
21551,you watch them clumsily mugging their way through snow dogs ,0,0.9972131013870239,0.004089523331437937,Ambiguous
21552,said the film was better than saving private ryan . ,1,0.973284375667572,0.04363868129950605,Ambiguous
21553,most pleasurable expressions of pure movie love to come from an american director in years . ,1,0.9994206666946411,0.0006588651779196772,Easy
21554,perfectly describes pauline & paulette ,1,0.9987590193748475,0.0012182033365229655,Easy
21555,make the attraction a movie ,1,0.9803136348724365,0.030885771832021666,Ambiguous
21556,an inexpressible and drab wannabe looking for that exact niche ,0,0.9975521564483643,0.003523320069020467,Easy
21557,there 's a lot of tooth in roger dodger . ,1,0.9817972183227539,0.033977568402174516,Ambiguous
21558,can report that it is instead a cheap cliché ,0,0.9970682263374329,0.004308281618822031,Ambiguous
21559,"settles into a most traditional , reserved kind of filmmaking ",1,0.9817345857620239,0.025500460122987307,Ambiguous
21560,tootsie ,1,0.8534871578216553,0.1780498028994197,Ambiguous
21561,absorbing characters ,1,0.9991085290908813,0.0010413520734354766,Easy
21562,putrid it is not worth the price of the match that should be used to burn every print of the film ,0,0.9978835940361023,0.0030235739371202216,Easy
21563,change the fact that what we have here is a load of clams left in the broiling sun for a good three days ,0,0.9970189571380615,0.004385455325759378,Ambiguous
21564,ends up falling short as a whole ,0,0.9976333856582642,0.003544536202406754,Easy
21565,"like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions . ",0,0.9948810815811158,0.00518030891113226,Ambiguous
21566,would have a good time here . ,1,0.9993414521217346,0.0007058883563245335,Easy
21567,doze off for a few minutes or ,0,0.9970396757125854,0.004400184541067662,Ambiguous
21568,to life in the performances ,1,0.9975187420845032,0.0036516834297877798,Ambiguous
21569,unlikable characters ,0,0.9972377061843872,0.003986279806563604,Ambiguous
21570,is often preachy and poorly acted ,0,0.9980464577674866,0.002682273194551863,Easy
21571,red dragon '' is entertaining . ,1,0.9995178699493408,0.00044248267406552986,Easy
21572,a semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0,0.9973542809486389,0.003977155977170046,Ambiguous
21573,terrific performance ,1,0.9986167907714844,0.0022006386743621976,Easy
21574,shows excess in business and pleasure ,1,0.9872016191482544,0.017365158619750413,Ambiguous
21575,that hong kong action cinema is still alive and kicking ,1,0.9985262155532837,0.0016106634348317494,Easy
21576,this summer that do not involve a dentist drill ,0,0.9662742257118225,0.021282751915531566,Ambiguous
21577,"is a disaster , with cloying messages and irksome characters . ",0,0.9983007073402405,0.002193451943475032,Easy
21578,tank ,0,0.963650357723236,0.03736517096340516,Ambiguous
21579,the movie knew what to do with him ,1,0.9698833227157593,0.05419146436762625,Ambiguous
21580,"you do n't need to be a hip-hop fan to appreciate scratch , and that 's the mark of a documentary that works ",1,0.9992092728614808,0.0008509713727268231,Easy
21581,like nothing we westerners have seen before ,1,0.9818195581436158,0.022578123463368807,Ambiguous
21582,"( ramsay ) visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor . ",1,0.9972639918327332,0.0019348352340664487,Easy
21583,"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern . ",1,0.9982836246490479,0.0013743040399538334,Easy
21584,"a charming , funny and beautifully crafted import ",1,0.9995815038681031,0.0003467660035198709,Easy
21585,"romantic , riveting and handsomely ",1,0.999574887752533,0.00035933119214364627,Easy
21586,sensual delights and simmering violence ,1,0.9991764426231384,0.0008492244033259979,Easy
21587,"it desperately wants to be a wacky , screwball comedy , but ",0,0.9906691670417785,0.009277768099463434,Ambiguous
21588,"we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . ",0,0.9963003635406494,0.0051988835553332825,Ambiguous
21589,charm and charisma ,1,0.9994993925094604,0.0005070627119290854,Easy
21590,"see an artist , still committed to growth in his ninth decade ",1,0.9959768414497375,0.006339494450757088,Ambiguous
21591,laggard drama wending its way to an uninspired philosophical epiphany . ,0,0.9977829456329346,0.0031579568345509253,Easy
21592,a film with a great premise but only a great premise . ,1,0.029771489650011064,0.027105005468861347,Hard
21593,like ` ,1,0.9859522461891175,0.02703568768681842,Ambiguous
21594,check your brain ,0,0.9873758435249329,0.022152902903307407,Ambiguous
21595,tells this very compelling tale ,1,0.9995733976364136,0.00037165805737992565,Easy
21596,guilt in an intriguing bit of storytelling ,1,0.9990111231803894,0.0008477811098972784,Easy
21597,is a gorgeous and deceptively minimalist cinematic tone poem ,1,0.999549388885498,0.00040152470115460074,Easy
21598,justify the notion of creating a screen adaptation of evans ' saga of hollywood excess ,1,0.9676143884658813,0.04540435808987976,Ambiguous
21599,this elegant entertainment ,1,0.999560821056366,0.0003961495634851054,Easy
21600,a visual style unique and inherent ,1,0.9994818091392517,0.0004811468120387014,Easy
21601,by acute writing and a host of splendid performances ,1,0.9995348691940308,0.0004210175197156569,Easy
21602,too long and unfocused ,0,0.9981395125389099,0.0025576573923002444,Easy
21603,boasts enough funny ,1,0.9992668986320495,0.0009058557362941279,Easy
21604,is needed to live a rich and full life . ,1,0.9978338003158569,0.0033245831812389135,Easy
21605,", outrageous , ingenious ",1,0.9995243430137635,0.0004115046095873166,Easy
21606,third time 's the charm ,1,0.9939356446266174,0.01016638872496957,Ambiguous
21607,refusal ,0,0.9906059861183166,0.011840014108746398,Ambiguous
21608,visually flashy ,1,0.9988620042800903,0.0010442677647677185,Easy
21609,"proves that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo ",1,0.9993155598640442,0.0006592600775101995,Easy
21610,will enjoy seeing how both evolve ,1,0.9993109107017517,0.000706069658204181,Easy
21611,"listen to extremist name-calling , ",0,0.996584677696228,0.0046857346947485855,Ambiguous
21612,of the lovable-loser protagonist ,1,0.9923632264137268,0.011811870998247799,Ambiguous
21613,his character 's abundant humanism makes him the film 's moral compass ,1,0.9983927845954895,0.0022518614373417444,Easy
21614,real raw emotion ,1,0.9982679009437561,0.0024299821139808237,Easy
21615,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and ",0,0.9983251094818115,0.002172075455146011,Easy
21616,the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature . ,1,0.9993688583374023,0.0006101510791530458,Easy
21617,'s a great american adventure and a wonderful film to bring to imax . ,1,0.9995834350585937,0.0003522762374525849,Easy
21618,"as i was , by its moods , and by its subtly transformed star ",1,0.9985021114349365,0.002167211926574182,Easy
21619,"self-consciously flashy camera effects , droning house music and ",0,0.9708043575286865,0.03329908226514116,Ambiguous
21620,a ragbag of cliches ,0,0.9968289613723755,0.00459877186581048,Ambiguous
21621,need of some trims and ,0,0.9857010126113892,0.020574971050498186,Ambiguous
21622,miller comes at film with bracing intelligence and a vision both painterly and literary . ,1,0.9995262384414673,0.0004423824782141765,Easy
21623,best ,1,0.9983350753784179,0.0026802649619644607,Easy
21624,big shear ,1,0.9452432036399842,0.10354786747181986,Ambiguous
21625,"it should be interesting , it should be poignant , it turns out to be affected and boring . ",0,0.9979777693748474,0.0026186163810477865,Easy
21626,the gifted pearce on hand ,1,0.998313045501709,0.0024043356589705566,Easy
21627,grotesque and ,0,0.9957771182060242,0.005866974179926963,Ambiguous
21628,this unique and entertaining twist on the classic whale 's tale ,1,0.9995669245719909,0.000378233865333755,Easy
21629,"of failed jokes , twitchy acting , and general boorishness ",0,0.9982357501983643,0.002391724395884944,Easy
21630,is not only a love song to the movies ,1,0.9946751952171325,0.006969509997132924,Ambiguous
21631,its dying ,0,0.9968979001045227,0.004170023676731573,Ambiguous
21632,affected child acting ,1,0.8778822481632232,0.22767156934597244,Ambiguous
21633,this one is not nearly as dreadful as expected . ,1,0.7136810064315796,0.2988826239411803,Ambiguous
21634,broomfield dresses it up ,1,0.9867845058441163,0.023512137528302224,Ambiguous
21635,poorly-constructed ,0,0.9976770281791687,0.003382945486810475,Easy
21636,moving tragedy ,1,0.8999831557273865,0.1882403119972987,Ambiguous
21637,"only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor ",1,0.9992646455764771,0.0008431006134122347,Easy
21638,"has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1,0.9991995453834533,0.0008435241836754235,Easy
21639,"if considerably less ambitious , ",0,0.9820300579071045,0.013031688281187337,Ambiguous
21640,gave people seizures ,0,0.97821204662323,0.02099351733186468,Ambiguous
21641,ring hollow ,0,0.9968885779380798,0.004675460191901074,Ambiguous
21642,"made a great saturday night live sketch , but a great movie it is not ",0,0.9948935151100159,0.005048005158507413,Ambiguous
21643,"crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) ",0,0.9924616932868957,0.010807054503473558,Ambiguous
21644,is just lazy ,0,0.9979967951774598,0.0027219366925799607,Easy
21645,"it 's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget . ",0,0.9973384022712708,0.004029213965797028,Ambiguous
21646,ambiguous enough to be engaging and oddly moving ,1,0.999484121799469,0.000428388368926822,Easy
21647,that has something a little more special behind it : music that did n't sell many records but helped change a nation ,1,0.9988305687904357,0.0010815476139899212,Easy
21648,'re desperate for the evening to end ,0,0.9964872837066651,0.005117775656964506,Ambiguous
21649,struggle tragically ,0,0.9950284719467163,0.00590774459307463,Ambiguous
21650,makes the same mistake as the music industry ,0,0.996985673904419,0.0038247931769027164,Ambiguous
21651,"the most opaque , self-indulgent and just plain goofy ",0,0.997636878490448,0.0031636301389722384,Easy
21652,pooper-scoopers ,0,0.931403660774231,0.06782662062785698,Ambiguous
21653,introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,0,0.997775650024414,0.002950013162723942,Easy
21654,of male-ridden angst ,0,0.9810607194900512,0.013063188306624262,Ambiguous
21655,"dumb , narratively chaotic , visually sloppy ... a weird amalgam ",0,0.9980427145957946,0.0027517467057688533,Easy
21656,earlier copycat under siege ,0,0.9861729979515076,0.01726690908899921,Ambiguous
21657,( and probably should have ,0,0.9857949614524841,0.015280621107560134,Ambiguous
21658,'s needed so badly but what is virtually absent ,0,0.9938836455345154,0.005603201073931359,Ambiguous
21659,ferrara 's best film in years . ,1,0.9995028257369996,0.0004886527404414816,Easy
21660,proficiency ,1,0.9821984052658081,0.030514941428025362,Ambiguous
21661,"an autopsy , the movie ",0,0.9935101866722107,0.006766742435851056,Ambiguous
21662,deserve but rarely receive it ,0,0.9129887104034424,0.11721686159144343,Ambiguous
21663,"the good , ",1,0.9993332386016845,0.0007957736228961533,Easy
21664,", the picture feels as if everyone making it lost their movie mojo . ",0,0.9980301260948181,0.0027235163390937254,Easy
21665,", the cartoons look almost shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy . ",0,0.8221783101558685,0.27024980826515843,Ambiguous
21666,90 punitive minutes ,0,0.9973122119903565,0.0034243616129577903,Easy
21667,that it feels more like the pilot episode of a tv series than a feature film ,0,0.9972933888435364,0.0039962170882579294,Ambiguous
21668,", you might want to check it out ",1,0.9990567922592163,0.0011859260891185397,Easy
